quantity,unit_price,temperature,timestamp_hour,avgqty_pid_hour,avgqty_pid_dow,avgqty_cat_tsh,timestamp_day_of_week,timestamp_day_of_month,estimated_stock_pct
3.0,4.19,-0.6729003021148036,9,3.0,2.0,1.0,2,2,0.5875
0.0,15.19,-0.6729003021148036,9,1.0,1.0,3.0,2,2,0.35000000000000003
0.0,10.99,-0.6729003021148036,9,2.0,3.0,2.0,2,2,0.21
0.0,12.99,-0.6729003021148036,9,3.0,1.0,1.0,2,2,0.395
0.0,5.49,-0.6729003021148036,9,0.0,1.0,2.0,2,2,0.375
0.0,8.49,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.58
0.0,14.49,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.13
2.0,9.49,-0.6729003021148036,9,1.0,3.0,1.0,2,2,0.8
0.0,10.49,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.04
0.0,8.49,-0.6729003021148036,9,0.0,2.0,1.0,2,2,0.55
0.0,8.19,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.435
2.0,4.19,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.8
0.0,9.19,-0.6729003021148036,9,1.0,0.0,2.0,2,2,0.53
0.0,8.49,-0.6729003021148036,9,0.0,2.0,1.0,2,2,0.7966666666666667
0.0,10.19,-0.6729003021148036,9,3.0,1.0,1.0,2,2,0.01
0.0,3.99,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.395
0.0,6.99,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.9
0.0,8.19,-0.6729003021148036,9,1.0,2.0,3.0,2,2,0.32
0.0,0.49,-0.6729003021148036,9,3.0,4.0,3.0,2,2,0.33499999999999996
4.0,7.49,-0.6729003021148036,9,1.0,3.0,2.0,2,2,0.17
0.0,2.99,-0.6729003021148036,9,0.0,2.0,1.0,2,2,0.435
0.0,15.49,-0.6729003021148036,9,2.0,2.0,1.0,2,2,0.91
0.0,6.49,-0.6729003021148036,9,0.0,2.0,2.0,2,2,0.51
0.0,7.19,-0.6729003021148036,9,2.0,3.0,1.0,2,2,0.19
0.0,5.49,-0.6729003021148036,9,0.0,2.0,1.0,2,2,0.51
0.0,7.19,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.345
0.0,10.99,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.9
0.0,6.99,-0.6729003021148036,9,2.0,0.0,1.0,2,2,0.7
4.0,4.99,-0.6729003021148036,9,2.0,2.0,2.0,2,2,1.0
3.0,11.49,-0.6729003021148036,9,2.0,1.0,2.0,2,2,0.27
1.0,10.99,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.35
1.0,8.99,-0.6729003021148036,9,2.0,3.0,2.0,2,2,0.38
0.0,9.49,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.55
0.0,11.49,-0.6729003021148036,9,2.0,1.0,1.0,2,2,0.92
10.0,4.49,-0.6729003021148036,9,5.0,6.0,5.0,2,2,0.54
0.0,4.49,-0.6729003021148036,9,0.0,0.0,2.0,2,2,0.38
0.0,0.19,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.605
0.0,14.49,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.385
3.0,10.19,-0.6729003021148036,9,2.0,2.0,2.0,2,2,0.77
0.0,2.19,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.435
7.0,1.49,-0.6729003021148036,9,3.0,5.0,3.0,2,2,0.335
0.0,10.19,-0.6729003021148036,9,2.0,2.0,2.0,2,2,0.37
3.0,15.19,-0.6729003021148036,9,2.0,2.0,1.0,2,2,0.39
1.0,1.49,-0.6729003021148036,9,3.0,3.0,3.0,2,2,0.575
3.0,17.99,-0.6729003021148036,9,4.0,1.0,1.0,2,2,0.54
0.0,5.49,-0.6729003021148036,9,2.0,2.0,2.0,2,2,0.6
1.0,9.49,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.34
0.0,2.19,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.38
0.0,8.19,-0.6729003021148036,9,2.0,1.0,3.0,2,2,0.42500000000000004
0.0,23.99,-0.6729003021148036,9,1.0,2.0,2.0,2,2,0.77
0.0,18.49,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.03
0.0,11.99,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.35
0.0,9.99,-0.6729003021148036,9,2.0,1.0,2.0,2,2,0.74
0.0,12.49,-0.6729003021148036,9,1.0,2.0,1.0,2,2,0.27
0.0,13.99,-0.6729003021148036,9,0.0,0.0,2.0,2,2,0.6599999999999999
0.0,2.99,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.06
0.0,4.99,-0.6729003021148036,9,2.0,3.0,3.0,2,2,0.505
4.0,3.99,-0.6729003021148036,9,3.0,5.0,5.0,2,2,0.51
3.0,7.49,-0.6729003021148036,9,3.0,2.0,2.0,2,2,0.9
0.0,8.99,-0.6729003021148036,9,1.0,2.0,2.0,2,2,0.31666666666666665
0.0,8.19,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.24333333333333337
0.0,14.99,-0.6729003021148036,9,1.0,3.0,2.0,2,2,0.78
0.0,15.99,-0.6729003021148036,9,2.0,1.0,1.0,2,2,0.39666666666666667
3.0,8.99,-0.6729003021148036,9,3.0,2.0,3.0,2,2,0.37
0.0,11.99,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.715
0.0,8.99,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.37333333333333335
8.0,15.99,-0.6729003021148036,9,4.0,2.0,3.0,2,2,0.7549999999999999
0.0,9.19,-0.6729003021148036,9,1.0,3.0,1.0,2,2,0.18
0.0,1.99,-0.6729003021148036,9,3.0,4.0,3.0,2,2,0.245
0.0,13.49,-0.6729003021148036,9,0.0,1.0,3.0,2,2,0.308
3.0,2.49,-0.6729003021148036,9,3.0,2.0,2.0,2,2,0.515
3.0,5.49,-0.6729003021148036,9,1.0,4.0,3.0,2,2,0.38
0.0,12.19,-0.6729003021148036,9,1.0,2.0,1.0,2,2,0.5075000000000001
0.0,4.49,-0.6729003021148036,9,1.0,1.0,1.0,2,2,0.8
0.0,21.99,-0.6729003021148036,9,0.0,2.0,2.0,2,2,0.46
0.0,18.99,-0.6729003021148036,9,1.0,1.0,2.0,2,2,0.55
0.0,2.99,-0.6729003021148036,9,3.0,2.0,2.0,2,2,0.43
4.0,5.99,-0.6729003021148036,9,3.0,2.0,2.0,2,2,0.03
0.0,5.19,-0.6729003021148036,9,1.0,3.0,1.0,2,2,0.20500000000000002
0.0,14.99,-0.6729003021148036,9,0.0,0.0,1.0,2,2,0.59
0.0,12.19,-0.6729003021148036,9,1.0,0.0,1.0,2,2,0.38
2.0,7.99,-0.6729003021148036,9,3.0,2.0,1.0,2,2,0.8
0.0,2.19,-0.6729003021148036,9,2.0,1.0,1.0,2,2,0.62
0.0,11.49,-0.6729003021148036,9,2.0,1.0,1.0,2,2,0.365
0.0,10.49,-0.6729003021148036,9,2.0,1.0,1.0,2,2,0.9
0.0,8.99,-0.6729003021148036,9,2.0,3.0,1.0,2,2,0.35
0.0,5.49,-0.6729003021148036,9,0.0,1.0,2.0,2,2,0.63
5.0,2.99,-0.6729003021148036,9,3.0,2.0,3.0,2,2,0.62
0.0,4.99,-0.6729003021148036,9,6.0,4.0,5.0,2,2,0.69
0.0,19.99,-0.6729003021148036,9,2.0,2.0,1.0,2,2,0.32999999999999996
0.0,14.99,-0.6729003021148036,9,2.0,1.0,1.0,2,2,0.74
0.0,8.99,-0.6729003021148036,9,1.0,2.0,2.0,2,2,0.42000000000000004
0.0,14.19,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.89
0.0,15.49,-0.6729003021148036,9,2.0,1.0,2.0,2,2,0.24
0.0,0.19,-0.6729003021148036,9,0.0,1.0,1.0,2,2,0.63
1.0,11.19,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.69
10.0,1.49,-0.8568403908794788,10,5.0,4.0,4.0,2,2,0.83
0.0,14.19,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.68
0.0,8.19,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.165
1.0,2.49,-0.8568403908794788,10,2.0,2.0,3.0,2,2,0.69
2.0,0.49,-0.8568403908794788,10,3.0,2.0,5.0,2,2,0.85
0.0,10.99,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.78
1.0,9.49,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.845
0.0,11.19,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.48333333333333334
4.0,16.19,-0.8568403908794788,10,1.0,3.0,2.0,2,2,0.34
0.0,16.99,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.33
0.0,4.99,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.51
0.0,2.99,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.79
1.0,13.19,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.96
0.0,19.99,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.615
2.0,20.49,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.6
0.0,1.49,-0.8568403908794788,10,4.0,3.0,5.0,2,2,0.33
0.0,4.49,-0.8568403908794788,10,0.0,1.0,2.0,2,2,0.38999999999999996
3.0,6.99,-0.8568403908794788,10,6.0,2.0,2.0,2,2,0.92
0.0,8.49,-0.8568403908794788,10,0.0,1.0,1.0,2,2,0.85
0.0,12.49,-0.8568403908794788,10,0.0,2.0,2.0,2,2,0.59
0.0,18.19,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.1
3.0,10.19,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.325
0.0,16.49,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.5433333333333333
0.0,0.49,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.515
0.0,16.19,-0.8568403908794788,10,0.0,2.0,1.0,2,2,0.03
0.0,9.99,-0.8568403908794788,10,0.0,1.0,2.0,2,2,0.25
2.0,3.19,-0.8568403908794788,10,2.0,2.0,2.0,2,2,0.55
2.0,19.19,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.46
0.0,10.99,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.11
5.0,3.49,-0.8568403908794788,10,3.0,1.0,2.0,2,2,0.02
0.0,14.49,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.98
0.0,7.99,-0.8568403908794788,10,0.0,1.0,1.0,2,2,0.56
3.0,4.99,-0.8568403908794788,10,2.0,2.0,2.0,2,2,0.57
0.0,5.99,-0.8568403908794788,10,2.0,3.0,2.0,2,2,0.3
0.0,5.49,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.16
0.0,16.19,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.42
0.0,18.49,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.93
0.0,8.99,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.65
0.0,11.49,-0.8568403908794788,10,1.0,1.0,2.0,2,2,1.0
0.0,19.19,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.86
0.0,15.49,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.3
1.0,20.49,-0.8568403908794788,10,2.0,3.0,2.0,2,2,0.61
0.0,3.99,-0.8568403908794788,10,0.0,2.0,1.0,2,2,0.75
0.0,11.99,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.09
2.0,6.49,-0.8568403908794788,10,2.0,4.0,2.0,2,2,0.575
0.0,3.99,-0.8568403908794788,10,0.0,2.0,1.0,2,2,0.605
0.0,15.19,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.42
7.0,10.99,-0.8568403908794788,10,2.0,3.0,2.0,2,2,0.4466666666666667
0.0,12.99,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.55
0.0,3.99,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.95
0.0,8.49,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.97
0.0,14.49,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.7799999999999999
0.0,9.49,-0.8568403908794788,10,2.0,3.0,1.0,2,2,0.92
0.0,11.19,-0.8568403908794788,10,0.0,1.0,2.0,2,2,0.07
0.0,5.99,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.79
0.0,8.99,-0.8568403908794788,10,0.0,1.0,2.0,2,2,0.8
0.0,10.49,-0.8568403908794788,10,0.0,1.0,1.0,2,2,0.87
6.0,4.49,-0.8568403908794788,10,5.0,5.0,4.0,2,2,0.88
1.0,16.19,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.34
0.0,0.19,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.57
0.0,2.49,-0.8568403908794788,10,1.0,2.0,3.0,2,2,0.49
3.0,8.19,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.27
0.0,4.19,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.45
0.0,6.19,-0.8568403908794788,10,0.0,2.0,1.0,2,2,0.35
0.0,8.49,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.32
2.0,10.19,-0.8568403908794788,10,4.0,1.0,2.0,2,2,0.87
5.0,17.19,-0.8568403908794788,10,3.0,2.0,2.0,2,2,0.2
0.0,6.99,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.93
1.0,0.49,-0.8568403908794788,10,2.0,4.0,4.0,2,2,0.72
0.0,16.19,-0.8568403908794788,10,0.0,0.0,1.0,2,2,0.23
0.0,9.49,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.37
0.0,6.49,-0.8568403908794788,10,0.0,2.0,2.0,2,2,0.04
0.0,7.19,-0.8568403908794788,10,2.0,3.0,1.0,2,2,0.64
3.0,16.99,-0.8568403908794788,10,2.0,3.0,2.0,2,2,0.11
4.0,14.19,-0.8568403908794788,10,3.0,1.0,1.0,2,2,0.1
0.0,5.49,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.38
0.0,10.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.63
2.0,7.19,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.56
0.0,10.99,-0.8568403908794788,10,3.0,1.0,1.0,2,2,0.76
0.0,8.99,-0.8568403908794788,10,2.0,3.0,3.0,2,2,0.16
0.0,7.19,-0.8568403908794788,10,0.0,2.0,2.0,2,2,0.495
0.0,11.49,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.5933333333333333
0.0,5.99,-0.8568403908794788,10,3.0,2.0,2.0,2,2,0.52
0.0,4.49,-0.8568403908794788,10,1.0,0.0,2.0,2,2,0.31
5.0,0.19,-0.8568403908794788,10,7.0,5.0,5.0,2,2,0.97
0.0,0.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.06
0.0,4.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.3
0.0,12.99,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.66
0.0,2.49,-0.8568403908794788,10,0.0,0.0,1.0,2,2,0.1
2.0,2.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.47
0.0,9.49,-0.8568403908794788,10,0.0,1.0,1.0,2,2,0.13
0.0,4.49,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.61
0.0,10.19,-0.8568403908794788,10,2.0,2.0,2.0,2,2,0.9
9.0,8.49,-0.8568403908794788,10,3.0,3.0,3.0,2,2,0.46
0.0,13.99,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.54
0.0,22.19,-0.8568403908794788,10,0.0,1.0,1.0,2,2,0.42333333333333334
3.0,23.99,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.63
0.0,2.49,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.76
0.0,1.99,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.13
0.0,9.99,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.04
3.0,1.99,-0.8568403908794788,10,2.0,3.0,4.0,2,2,0.24
0.0,13.19,-0.8568403908794788,10,4.0,1.0,1.0,2,2,0.51
0.0,5.19,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.99
0.0,7.19,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.41
0.0,9.99,-0.8568403908794788,10,2.0,2.0,2.0,2,2,0.45
0.0,13.99,-0.8568403908794788,10,1.0,0.0,2.0,2,2,0.92
0.0,2.49,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.8
0.0,2.99,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.61
0.0,3.49,-0.8568403908794788,10,2.0,4.0,3.0,2,2,0.535
4.0,4.99,-0.8568403908794788,10,5.0,3.0,4.0,2,2,0.3
0.0,7.49,-0.8568403908794788,10,0.0,0.0,1.0,2,2,0.5
4.0,3.99,-0.8568403908794788,10,3.0,5.0,5.0,2,2,0.04
2.0,8.99,-0.8568403908794788,10,2.0,2.0,3.0,2,2,0.18
0.0,18.49,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.4
2.0,14.99,-0.8568403908794788,10,2.0,3.0,2.0,2,2,0.38
0.0,8.19,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.57
0.0,14.99,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.665
3.0,2.49,-0.8568403908794788,10,3.0,2.0,3.0,2,2,0.345
0.0,1.19,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.165
0.0,12.19,-0.8568403908794788,10,1.0,2.0,2.0,2,2,0.735
2.0,1.19,-0.8568403908794788,10,5.0,3.0,4.0,2,2,0.38
0.0,0.49,-0.8568403908794788,10,1.0,0.0,1.0,2,2,0.23
0.0,4.49,-0.8568403908794788,10,0.0,1.0,1.0,2,2,0.91
1.0,21.99,-0.8568403908794788,10,1.0,2.0,1.0,2,2,0.67
2.0,0.19,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.79
0.0,18.99,-0.8568403908794788,10,2.0,1.0,2.0,2,2,0.56
0.0,10.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.09
4.0,6.99,-0.8568403908794788,10,2.0,2.0,2.0,2,2,0.75
0.0,2.99,-0.8568403908794788,10,1.0,2.0,3.0,2,2,0.31
0.0,5.19,-0.8568403908794788,10,1.0,3.0,1.0,2,2,0.69
0.0,12.19,-0.8568403908794788,10,1.0,0.0,1.0,2,2,0.48
3.0,8.19,-0.8568403908794788,10,2.0,2.0,2.0,2,2,0.6825
0.0,8.49,-0.8568403908794788,10,2.0,3.0,2.0,2,2,0.87
0.0,2.19,-0.8568403908794788,10,2.0,3.0,3.0,2,2,0.6
3.0,11.49,-0.8568403908794788,10,3.0,1.0,1.0,2,2,0.96
6.0,8.49,-0.8568403908794788,10,3.0,4.0,3.0,2,2,0.82
0.0,8.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.88
4.0,10.49,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.97
5.0,4.99,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.02
0.0,0.49,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.39499999999999996
0.0,4.99,-0.8568403908794788,10,2.0,2.0,1.0,2,2,0.08
0.0,3.19,-0.8568403908794788,10,1.0,3.0,2.0,2,2,0.1
0.0,2.99,-0.8568403908794788,10,2.0,2.0,3.0,2,2,0.39999999999999997
4.0,4.99,-0.8568403908794788,10,5.0,4.0,5.0,2,2,0.155
0.0,6.99,-0.8568403908794788,10,1.0,1.0,3.0,2,2,0.49
0.0,14.99,-0.8568403908794788,10,1.0,1.0,2.0,2,2,0.51
2.0,7.99,-0.8568403908794788,10,2.0,1.0,1.0,2,2,0.14
0.0,3.19,-0.8568403908794788,10,1.0,1.0,1.0,2,2,0.52
0.0,1.49,-0.2682978723404255,11,5.0,4.0,4.0,2,2,0.185
0.0,7.99,-0.2682978723404255,11,1.0,1.0,0.0,2,2,0.15
0.0,8.19,-0.2682978723404255,11,0.0,2.0,1.0,2,2,0.73
2.0,0.49,-0.2682978723404255,11,3.0,2.0,5.0,2,2,0.43
4.0,9.49,-0.2682978723404255,11,3.0,2.0,2.0,2,2,0.65
0.0,15.99,-0.2682978723404255,11,0.0,3.0,1.0,2,2,0.81
0.0,1.99,-0.2682978723404255,11,2.0,0.0,1.0,2,2,0.77
0.0,16.19,-0.2682978723404255,11,2.0,3.0,2.0,2,2,0.2
1.0,3.99,-0.2682978723404255,11,3.0,7.0,5.0,2,2,0.6599999999999999
0.0,13.19,-0.2682978723404255,11,2.0,1.0,2.0,2,2,0.59
6.0,20.49,-0.2682978723404255,11,4.0,2.0,2.0,2,2,0.435
0.0,8.19,-0.2682978723404255,11,1.0,1.0,2.0,2,2,0.73
0.0,20.49,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.07
0.0,16.99,-0.2682978723404255,11,2.0,1.0,3.0,2,2,0.5499999999999999
0.0,0.49,-0.2682978723404255,11,0.0,1.0,1.0,2,2,0.63
0.0,9.49,-0.2682978723404255,11,0.0,1.0,0.0,2,2,0.63
0.0,3.19,-0.2682978723404255,11,1.0,2.0,0.0,2,2,0.81
0.0,10.49,-0.2682978723404255,11,3.0,2.0,2.0,2,2,0.95
0.0,4.19,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.24
0.0,10.99,-0.2682978723404255,11,1.0,1.0,2.0,2,2,0.72
0.0,14.49,-0.2682978723404255,11,0.0,1.0,1.0,2,2,0.64
1.0,5.99,-0.2682978723404255,11,2.0,3.0,3.0,2,2,0.66
1.0,7.49,-0.2682978723404255,11,1.0,3.0,2.0,2,2,0.74
1.0,16.19,-0.2682978723404255,11,2.0,2.0,2.0,2,2,0.96
0.0,16.49,-0.2682978723404255,11,1.0,3.0,1.0,2,2,0.41
0.0,5.49,-0.2682978723404255,11,1.0,1.0,3.0,2,2,0.21500000000000002
0.0,14.99,-0.2682978723404255,11,1.0,2.0,2.0,2,2,0.8
0.0,5.19,-0.2682978723404255,11,2.0,2.0,1.0,2,2,0.14
0.0,18.49,-0.2682978723404255,11,0.0,2.0,1.0,2,2,0.64
0.0,3.19,-0.2682978723404255,11,2.0,0.0,1.0,2,2,0.32
0.0,17.19,-0.2682978723404255,11,1.0,2.0,2.0,2,2,0.36
4.0,0.49,-0.2682978723404255,11,6.0,5.0,5.0,2,2,0.26
0.0,8.99,-0.2682978723404255,11,2.0,1.0,2.0,2,2,0.5
2.0,19.19,-0.2682978723404255,11,1.0,2.0,1.0,2,2,0.93
0.0,20.49,-0.2682978723404255,11,1.0,3.0,2.0,2,2,0.38
3.0,3.99,-0.2682978723404255,11,2.0,2.0,2.0,2,2,0.5
0.0,11.99,-0.2682978723404255,11,1.0,1.0,2.0,2,2,0.65
3.0,3.99,-0.2682978723404255,11,2.0,3.0,5.0,2,2,0.48
3.0,7.19,-0.2682978723404255,11,3.0,2.0,4.0,2,2,0.6
3.0,15.19,-0.2682978723404255,11,2.0,1.0,2.0,2,2,0.35
3.0,10.99,-0.2682978723404255,11,3.0,3.0,1.0,2,2,0.18
0.0,12.99,-0.2682978723404255,11,2.0,1.0,1.0,2,2,0.29
0.0,5.49,-0.2682978723404255,11,2.0,1.0,0.0,2,2,0.93
3.0,3.99,-0.2682978723404255,11,2.0,2.0,2.0,2,2,0.22
0.0,8.49,-0.2682978723404255,11,0.0,1.0,3.0,2,2,0.15
0.0,11.19,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.03
0.0,8.99,-0.2682978723404255,11,0.0,1.0,2.0,2,2,0.7
4.0,10.99,-0.2682978723404255,11,2.0,3.0,3.0,2,2,0.94
0.0,10.49,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.03
5.0,4.49,-0.2682978723404255,11,4.0,5.0,4.0,2,2,0.5
0.0,16.19,-0.2682978723404255,11,0.0,1.0,3.0,2,2,0.23
1.0,0.19,-0.2682978723404255,11,2.0,2.0,1.0,2,2,0.21
0.0,9.99,-0.2682978723404255,11,0.0,1.0,3.0,2,2,0.19666666666666666
0.0,16.49,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.84
0.0,2.49,-0.2682978723404255,11,3.0,2.0,4.0,2,2,0.43
0.0,8.49,-0.2682978723404255,11,0.0,2.0,2.0,2,2,0.525
2.0,8.19,-0.2682978723404255,11,1.0,1.0,2.0,2,2,0.48
0.0,4.19,-0.2682978723404255,11,0.0,1.0,0.0,2,2,0.43
0.0,6.19,-0.2682978723404255,11,2.0,2.0,1.0,2,2,0.88
0.0,19.49,-0.2682978723404255,11,3.0,1.0,1.0,2,2,0.02
6.0,8.49,-0.2682978723404255,11,3.0,2.0,3.0,2,2,0.545
1.0,5.99,-0.2682978723404255,11,2.0,3.0,2.0,2,2,0.17333333333333334
6.0,2.49,-0.2682978723404255,11,3.0,4.0,4.0,2,2,0.41500000000000004
2.0,17.19,-0.2682978723404255,11,2.0,2.0,2.0,2,2,0.935
0.0,3.99,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.3
0.0,7.19,-0.2682978723404255,11,1.0,1.0,2.0,2,2,0.565
0.0,9.49,-0.2682978723404255,11,2.0,1.0,2.0,2,2,0.54
0.0,12.49,-0.2682978723404255,11,1.0,2.0,2.0,2,2,0.21
0.0,7.19,-0.2682978723404255,11,2.0,3.0,2.0,2,2,0.59
2.0,16.99,-0.2682978723404255,11,3.0,3.0,2.0,2,2,0.07
0.0,14.19,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.19
0.0,7.19,-0.2682978723404255,11,1.0,1.0,2.0,2,2,0.64
0.0,10.99,-0.2682978723404255,11,0.0,1.0,3.0,2,2,0.76
0.0,6.99,-0.2682978723404255,11,1.0,0.0,3.0,2,2,0.06
0.0,4.99,-0.2682978723404255,11,0.0,2.0,1.0,2,2,0.25
8.0,0.19,-0.2682978723404255,11,4.0,5.0,5.0,2,2,0.875
8.0,8.99,-0.2682978723404255,11,3.0,3.0,4.0,2,2,0.47
0.0,3.99,-0.2682978723404255,11,0.0,2.0,0.0,2,2,1.0
0.0,11.49,-0.2682978723404255,11,2.0,1.0,2.0,2,2,0.49
8.0,4.49,-0.2682978723404255,11,4.0,6.0,5.0,2,2,0.72
1.0,5.99,-0.2682978723404255,11,1.0,2.0,3.0,2,2,0.82
0.0,0.19,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.37
0.0,10.19,-0.2682978723404255,11,1.0,2.0,2.0,2,2,0.45
0.0,9.49,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.29
0.0,12.99,-0.2682978723404255,11,0.0,1.0,2.0,2,2,0.42000000000000004
0.0,7.99,-0.2682978723404255,11,0.0,1.0,1.0,2,2,0.2
4.0,4.49,-0.2682978723404255,11,1.0,1.0,3.0,2,2,0.625
0.0,17.99,-0.2682978723404255,11,1.0,1.0,1.0,2,2,0.36
0.0,13.99,-0.2682978723404255,11,2.0,1.0,1.0,2,2,0.55
0.0,2.49,-0.2682978723404255,11,4.0,1.0,2.0,2,2,0.67
0.0,18.49,-0.2682978723404255,11,3.0,1.0,2.0,2,2,0.01
4.0,9.99,-0.2682978723404255,11,1.0,3.0,2.0,2,2,0.44333333333333336
0.0,5.19,-0.2682978723404255,11,1.0,1.0,0.0,2,2,0.24
0.0,7.19,-0.2682978723404255,11,1.0,2.0,2.0,2,2,0.35
0.0,9.99,-0.2682978723404255,11,1.0,2.0,3.0,2,2,0.59
0.0,13.99,-0.2682978723404255,11,1.0,0.0,2.0,2,2,0.49
0.0,5.19,-0.2682978723404255,11,0.0,0.0,0.0,2,2,0.515
4.0,14.19,-0.2682978723404255,11,2.0,1.0,2.0,2,2,0.21
0.0,4.99,-0.2682978723404255,11,2.0,3.0,4.0,2,2,0.595
